Spellbound;25;1;20-11-2023;Etats-Unis;Hulu;episode25-410576-20112023-saison1-Spellbound.html
Spellbound;26;1;20-11-2023;Etats-Unis;Hulu;episode26-410577-20112023-saison1-Spellbound.html
The Irrational;09;1;20-11-2023;Etats-Unis;NBC;episode09-409868-20112023-saison1-The-Irrational.html
Fargo;01;5;21-11-2023;Etats-Unis;FX;episode01-409056-21112023-saison5-Fargo.html
Found;08;1;21-11-2023;Etats-Unis;NBC;episode08-409899-21112023-saison1-Found.html
Black Cake;06;1;22-11-2023;Etats-Unis;Hulu;episode06-410152-22112023-saison1-Black-Cake.html
Chucky;08;3;22-11-2023;Etats-Unis;Syfy;episode08-409121-22112023-saison3-Chucky.html
Magnum P.I. (2018);18;5;22-11-2023;Etats-Unis;NBC;episode18-410798-22112023-saison5-Magnum-PI-(2018).html
Quantum Leap (2022);08;2;22-11-2023;Etats-Unis;NBC;episode08-411120-22112023-saison2-Quantum-Leap-(2022).html
SurrealEstate;08;2;22-11-2023;Etats-Unis;Syfy;episode08-411102-22112023-saison2-SurrealEstate.html
The Buccaneers (2023);05;1;22-11-2023;Etats-Unis;Apple TV+;episode05-409071-22112023-saison1-The-Buccaneers-(2023).html
The Santa Clauses;04;2;22-11-2023;Etats-Unis;Disney+;episode04-410601-22112023-saison2-The-Santa-Clauses.html
Frasier (2023);08;1;23-11-2023;Etats-Unis;Paramount+;episode08-409730-23112023-saison1-Frasier-(2023).html
Julia (2022);04;2;23-11-2023;Etats-Unis;HBO Max;episode04-410539-23112023-saison2-Julia-(2022).html
Rap Sh!t;04;2;23-11-2023;Etats-Unis;HBO Max;episode04-408170-23112023-saison2-Rap-Sht.html
The Vanishing Triangle;06;1;23-11-2023;Etats-Unis;SundanceTV;episode06-410198-23112023-saison1-The-Vanishing-Triangle.html
For All Mankind;03;4;24-11-2023;Etats-Unis;Apple TV+;episode03-410207-24112023-saison4-For-All-Mankind.html
Lessons In Chemistry;08;1;24-11-2023;Etats-Unis;Apple TV+;episode08-406604-24112023-saison1-Lessons-In-Chemistry.html
Monarch: Legacy of Monsters;03;1;24-11-2023;Etats-Unis;Apple TV+;episode03-409993-24112023-saison1-Monarch-Legacy-of-Monsters.html
NCIS: Sydney;03;1;24-11-2023;Etats-Unis;Paramount+;episode03-410217-24112023-saison1-NCIS-Sydney.html
Shining Vale;07;2;24-11-2023;Etats-Unis;Starz;episode07-411162-24112023-saison2-Shining-Vale.html
The Good Ship Murder;07;1;24-11-2023;Royaume-Uni;Channel 5;episode07-411248-24112023-saison1-The-Good-Ship-Murder.html
Transplant;08;4;24-11-2023;Canada;CTV;episode08-411161-24112023-saison4-Transplant.html
Fear the Walking Dead;12;8;26-11-2023;Etats-Unis;AMC;episode12-408759-26112023-saison8-Fear-the-Walking-Dead.html
Rick and Morty;07;7;26-11-2023;Etats-Unis;Adult Swim;episode07-411275-26112023-saison7-Rick-and-Morty.html
The Gilded Age;05;2;26-11-2023;Etats-Unis;HBO;episode05-411249-26112023-saison2-The-Gilded-Age.html
Acting Good;07;2;27-11-2023;Canada;The Comedy Network;episode07-411302-27112023-saison2-Acting-Good.html
The Irrational;10;1;27-11-2023;Etats-Unis;NBC;episode10-409869-27112023-saison1-The-Irrational.html
Found;09;1;28-11-2023;Etats-Unis;NBC;episode09-409900-28112023-saison1-Found.html
Black Cake;07;1;29-11-2023;Etats-Unis;Hulu;episode07-410153-29112023-saison1-Black-Cake.html
Magnum P.I. (2018);19;5;29-11-2023;Etats-Unis;NBC;episode19-410799-29112023-saison5-Magnum-PI-(2018).html
Quantum Leap (2022);09;2;29-11-2023;Etats-Unis;NBC;episode09-411315-29112023-saison2-Quantum-Leap-(2022).html
SurrealEstate;09;2;29-11-2023;Etats-Unis;Syfy;episode09-411103-29112023-saison2-SurrealEstate.html
The Artful Dodger;01;1;29-11-2023;Etats-Unis;Disney+;episode01-411104-29112023-saison1-The-Artful-Dodger.html
The Buccaneers (2023);06;1;29-11-2023;Etats-Unis;Apple TV+;episode06-409072-29112023-saison1-The-Buccaneers-(2023).html
The Santa Clauses;05;2;29-11-2023;Etats-Unis;Disney+;episode05-410602-29112023-saison2-The-Santa-Clauses.html
Family Law (CAN);01;3;30-11-2023;Canada;Global;episode01-410524-30112023-saison3-Family-Law-(CAN).html
Family Law (CAN);02;3;30-11-2023;Canada;Global;episode02-410525-30112023-saison3-Family-Law-(CAN).html
Family Law (CAN);03;3;30-11-2023;Canada;Global;episode03-410526-30112023-saison3-Family-Law-(CAN).html
Family Law (CAN);04;3;30-11-2023;Canada;Global;episode04-410527-30112023-saison3-Family-Law-(CAN).html
Family Law (CAN);05;3;30-11-2023;Canada;Global;episode05-410528-30112023-saison3-Family-Law-(CAN).html
Family Law (CAN);06;3;30-11-2023;Canada;Global;episode06-410529-30112023-saison3-Family-Law-(CAN).html
Family Law (CAN);07;3;30-11-2023;Canada;Global;episode07-410530-30112023-saison3-Family-Law-(CAN).html
Family Law (CAN);08;3;30-11-2023;Canada;Global;episode08-410531-30112023-saison3-Family-Law-(CAN).html
Family Law (CAN);09;3;30-11-2023;Canada;Global;episode09-410532-30112023-saison3-Family-Law-(CAN).html
Family Law (CAN);10;3;30-11-2023;Canada;Global;episode10-410533-30112023-saison3-Family-Law-(CAN).html
Frasier (2023);09;1;30-11-2023;Etats-Unis;Paramount+;episode09-409731-30112023-saison1-Frasier-(2023).html
Julia (2022);05;2;30-11-2023;Etats-Unis;HBO Max;episode05-410540-30112023-saison2-Julia-(2022).html
Obliterated;01;1;30-11-2023;Etats-Unis;Netflix;episode01-409739-30112023-saison1-Obliterated.html
Obliterated;02;1;30-11-2023;Etats-Unis;Netflix;episode02-409740-30112023-saison1-Obliterated.html
Obliterated;03;1;30-11-2023;Etats-Unis;Netflix;episode03-409741-30112023-saison1-Obliterated.html
Obliterated;04;1;30-11-2023;Etats-Unis;Netflix;episode04-409742-30112023-saison1-Obliterated.html
Obliterated;05;1;30-11-2023;Etats-Unis;Netflix;episode05-409743-30112023-saison1-Obliterated.html
Obliterated;06;1;30-11-2023;Etats-Unis;Netflix;episode06-409744-30112023-saison1-Obliterated.html
Obliterated;07;1;30-11-2023;Etats-Unis;Netflix;episode07-409745-30112023-saison1-Obliterated.html
Obliterated;08;1;30-11-2023;Etats-Unis;Netflix;episode08-409746-30112023-saison1-Obliterated.html
Rap Sh!t;05;2;30-11-2023;Etats-Unis;HBO Max;episode05-408171-30112023-saison2-Rap-Sht.html
